,id,nombre,status
2704,135893,El Quinche,activo
2705,479297,Zambiza,activo
2706,885199,Pomasqui,activo
2707,709581,Pifo,activo
2708,944677,Gualea,activo
2709,527454,Puembo,activo
2710,707929,La Ferroviaria,activo
2711,473843,Itchimbia,activo
2712,525115,El Condado,activo
2713,155563,Mariscal Sucre,activo
2714,547797,Jipijapa,activo
2715,887381,Ponceano,activo
2716,681151,Puembo,activo
2717,915845,El Condado,activo
2718,151181,La Merced,activo
2719,866662,Puembo,activo
2720,860815,Puéllaro,activo
2721,418680,San Bartolo,activo
2722,139809,Conocoto,activo
2723,500643,Amaguaña,activo
2724,441097,Tumbaco,activo
2725,233609,Guangopolo,activo
2726,956122,Tababela,activo
2727,440146,Magdalena,activo
2728,637965,Zambiza,activo
2729,197770,Pifo,activo
2730,660491,Centro Historico,activo
2731,522573,Guangopolo,activo
2732,632045,Tababela,activo
2733,880524,Guangopolo,activo
2734,474534,Iñaquito,activo
2735,135345,Puembo,activo
2736,958481,Nono,activo
2737,665976,"Lloa, Nanegal",activo
2738,209284,"La Libertad, La Mena",activo
2739,258846,Cumbayá,activo
2740,417125,Checa,activo
2741,259582,San Juan,activo
2742,709205,Rumipamba,activo
2743,150091,Pacto,activo
2744,180147,"La Libertad, La Mena",activo
2745,547648,Perucho,activo
2746,869676,Guangopolo,activo
2747,419210,Chavezpamba,activo
2748,520000,Chillogallo,activo
2749,191459,Llano Chico,activo
2750,812702,Magdalena,activo
2751,869438,Tumbaco,activo
2752,509632,San Jose de Minas,activo
2753,239112,El Condado,activo
2754,883417,Quitumbe,activo
2755,504072,Magdalena,activo
2756,119480,Puéllaro,activo
2757,279245,Cochapamba,activo
2758,979632,San Bartolo,activo
2759,083241,Solanda,activo
2760,992728,La Argelia,activo
2761,997863,El Quinche,activo
2762,204504,Píntag,activo
2763,815784,Guayllabamba,activo
2764,999806,Solanda,activo
2765,541548,Cumbayá,activo
2766,507720,El Condado,activo
2767,444673,La Argelia,activo
2768,637479,Conocoto,activo
2769,192460,Cumbayá,activo
2770,947637,Puengasí,activo
2771,256971,Alangasí,activo
2772,632785,Puéllaro,activo
2773,688354,Solanda,activo
2774,997254,Solanda,activo
2775,547694,Yaruquí,activo
2776,994975,Iñaquito,activo
2777,947330,Pacto,activo
2778,250469,Quitumbe,activo
2779,470444,Píntag,activo
2780,192059,Puéllaro,activo
2781,762030,Magdalena,activo
2782,253593,El Condado,activo
2783,688391,Jipijapa,activo
2784,731598,Nayon,activo
2785,150768,Chimbacalle,activo
2786,055028,El Quinche,activo
2787,701223,Jipijapa,activo
2788,812778,Itchimbia,activo
2789,880350,Conocoto,activo
2790,811583,Rumipamba,activo
2791,638643,Amaguaña,activo
2792,971761,Magdalena,activo
2793,959936,Solanda,activo
2794,412306,Tababela,activo
2795,760820,Nono,activo
2796,540337,Puengasí,activo
2797,086617,La Ferroviaria,activo
2798,272392,El Condado,activo
2799,203944,Ponceano,activo
2800,441723,Magdalena,activo
2801,959733,Turubamba,activo
2802,523888,Puengasí,activo
2803,505123,Itchimbia,activo
2804,473160,Checa,activo
2805,157680,Turubamba,activo
2806,977073,San Antonio de Pichincha,activo
2807,133461,San Antonio de Pichincha,activo
2808,854419,Zambiza,activo
2809,529485,Comite del Pueblo,activo
2810,505630,Calacali,activo
2811,181091,El Quinche,activo
2812,271732,Iñaquito,activo
2813,863908,Guayllabamba,activo
2814,810423,"La Libertad, La Mena",activo
2815,159643,"La Libertad, La Mena",activo
2816,521137,Magdalena,activo
2817,852186,Checa,activo
2818,504630,Gualea,activo
2819,417065,La Ecuatoriana,activo
2820,883650,Guayllabamba,activo
2821,884902,Chillogallo,activo
2822,206932,Perucho,activo
2823,172386,Puéllaro,activo
2824,187056,Chillogallo,activo
2825,412528,San Juan,activo
2826,184220,Gualea,activo
2827,686713,La Ecuatoriana,activo
2828,702987,Perucho,activo
2829,136055,Mariscal Sucre,activo
2830,668575,Gualea,activo
2831,996688,Centro Historico,activo
2832,277139,Puembo,activo
2833,688569,Guamaní,activo
2834,639189,Carcelen,activo
2835,810593,Carcelen,activo
2836,231536,Ponceano,activo
2837,136470,Guayllabamba,activo
2838,638340,Itchimbia,activo
2839,155016,Guayllabamba,activo
2840,815017,Tumbaco,activo
2841,274581,Atahualpa,activo
2842,200916,Mariscal Sucre,activo
2843,057657,Chillogallo,activo
2844,869245,Centro Historico,activo
2845,187325,Chilibulo,activo
2846,056409,La Merced,activo
2847,739125,Puéllaro,activo
2848,186188,Tababela,activo
2849,946879,Chilibulo,activo
2850,133786,Carcelen,activo
2851,415327,Chavezpamba,activo
2852,978934,Puengasí,activo
2853,276911,La Merced,activo
2854,639101,La Ferroviaria,activo
2855,685545,Centro Historico,activo
2856,880765,Nanegalito,activo
2857,180028,Rumipamba,activo
2858,470792,Atahualpa,activo
2859,207366,Comite del Pueblo,activo
2860,996351,Centro Historico,activo
2861,764478,Yaruquí,activo
2862,052161,Zambiza,activo
2863,630142,Cochapamba,activo
2864,662431,Amaguaña,activo
2865,474375,San Juan,activo
2866,910769,Carcelen,activo
2867,505630,Pacto,activo
2868,500354,Comite del Pueblo,activo
2869,868502,Atahualpa,activo
2870,086929,Nono,activo
2871,258612,Chavezpamba,activo
2872,863860,Puengasí,activo
2873,239738,Alangasí,activo
2874,188762,El Condado,activo
2875,410950,Centro Historico,activo
2876,255949,Checa,activo
2877,639899,San Juan,activo
2878,917657,Guayllabamba,activo
2879,959619,Pacto,activo
2880,111258,Puéllaro,activo
2881,705932,Conocoto,activo
2882,542280,Pifo,activo
2883,663645,Guamaní,activo
2884,181505,La Merced,activo
2885,411601,Píntag,activo
2886,528013,Centro Historico,activo
2887,415799,El Quinche,activo
2888,942634,Nayon,activo
2889,195308,Chillogallo,activo
2890,990210,Concepción,activo
2891,662798,Pomasqui,activo
2892,634895,Puembo,activo
2893,052774,Calderon,activo
2894,529080,Kennedy,activo
2895,888198,Iñaquito,activo
2896,413009,Quitumbe,activo
2897,947280,Ponceano,activo
2898,157743,Guangopolo,activo
2899,955706,Turubamba,activo
2900,667287,Cumbayá,activo
2901,449025,Pacto,activo
2902,956812,Comite del Pueblo,activo
2903,631700,Pifo,activo
2904,639510,Yaruquí,activo
2905,233485,Comite del Pueblo,activo
2906,254664,Mariscal Sucre,activo
2907,277429,Píntag,activo
2908,701172,Carcelen,activo
2909,992349,Zambiza,activo
2910,814612,Conocoto,activo
2911,056406,El Quinche,activo
2912,702559,San Bartolo,activo
2913,113831,Pomasqui,activo
2914,277367,Carcelen,activo
2915,279729,Jipijapa,activo
2916,174992,El Quinche,activo
2917,886905,Iñaquito,activo
2918,173085,Cumbayá,activo
2919,176019,Chillogallo,activo
2920,520292,Calderon,activo
2921,972074,San Jose de Minas,activo
2922,416974,Guangopolo,activo
2923,761781,Alangasí,activo
2924,544652,San Juan,activo
2925,257721,Guangopolo,activo
2926,730358,Chimbacalle,activo
2927,255922,Alangasí,activo
2928,953109,Mariscal Sucre,activo
2929,889813,El Quinche,activo
2930,818141,Chimbacalle,activo
2931,859295,Yaruquí,activo
2932,545079,Calderon,activo
2933,974311,El Quinche,activo
2934,547794,Alangasí,activo
2935,521797,Cochapamba,activo
2936,177972,Kennedy,activo
2937,055400,Centro Historico,activo
2938,111402,La Merced,activo
2939,257872,El Condado,activo
2940,634691,Iñaquito,activo
2941,232070,Píntag,activo
2942,706109,La Ecuatoriana,activo
2943,277492,Comite del Pueblo,activo
2944,185009,Pomasqui,activo
2945,949394,Chilibulo,activo
2946,271304,Mariscal Sucre,activo
2947,176200,Guamaní,activo
2948,087215,Chavezpamba,activo
2949,660053,Rumipamba,activo
2950,527699,Chilibulo,activo
2951,053145,Cochapamba,activo
2952,950959,Píntag,activo
2953,766476,La Ecuatoriana,activo
2954,184536,Cochapamba,activo
2955,413363,Pifo,activo
2956,206497,La Argelia,activo
2957,232746,Magdalena,activo
2958,666882,Cochapamba,activo
2959,173984,Chillogallo,activo
2960,052712,Jipijapa,activo
2961,681866,Cumbayá,activo
2962,410018,Nanegalito,activo
2963,478763,La Merced,activo
2964,054164,Chavezpamba,activo
2965,634364,Itchimbia,activo
2966,152423,San Antonio de Pichincha,activo
2967,448625,Yaruquí,activo
2968,154230,"La Libertad, La Mena",activo
2969,816945,Cotocollao,activo
2970,687934,La Merced,activo
2971,762101,Checa,activo
2972,733510,Nayon,activo
2973,419262,Turubamba,activo
2974,731692,La Ferroviaria,activo
2975,443098,Pacto,activo
2976,852790,Checa,activo
2977,191776,Gualea,activo
2978,668493,Perucho,activo
2979,252142,Chavezpamba,activo
2980,501146,San Bartolo,activo
2981,156731,Puéllaro,activo
2982,137086,La Ecuatoriana,activo
2983,445115,Concepción,activo
2984,767268,Perucho,activo
2985,769475,Calderon,activo
2986,766443,Conocoto,activo
2987,115288,Chilibulo,activo
2988,052757,Gualea,activo
2989,501522,San Jose de Minas,activo
2990,059909,Ponceano,activo
2991,197834,San Jose de Minas,activo
2992,276524,Chimbacalle,activo
2993,810623,La Ferroviaria,activo
2994,233793,Chavezpamba,activo
2995,118890,Amaguaña,activo
2996,119149,Píntag,activo
2997,258056,"La Libertad, La Mena",activo
2998,855726,Nanegalito,activo
2999,256084,La Argelia,activo
3000,814596,Quitumbe,activo
3001,237650,Gualea,activo
3002,475829,Chavezpamba,activo
3003,254747,Iñaquito,activo
3004,472768,Solanda,activo
3005,858150,Guayllabamba,activo
3006,916526,Comite del Pueblo,activo
3007,521103,Pomasqui,activo
3008,950148,Zambiza,activo
3009,191723,Perucho,activo
3010,414365,Cotocollao,activo
3011,949181,"La Libertad, La Mena",activo
3012,990676,Ponceano,activo
3013,952463,Llano Chico,activo
3014,050535,Puembo,activo
3015,860667,Ponceano,activo
3016,682224,Chimbacalle,activo
3017,952161,La Ferroviaria,activo
3018,686569,Pacto,activo
3019,709614,La Ferroviaria,activo
3020,636154,Pacto,activo
3021,881228,Pacto,activo
3022,528546,Chimbacalle,activo
3023,542057,Yaruquí,activo
3024,443595,La Ferroviaria,activo
3025,705861,Centro Historico,activo
3026,081110,Checa,activo
3027,859496,Chilibulo,activo
3028,736439,Nono,activo
3029,814175,La Ecuatoriana,activo
3030,056470,Guamaní,activo
3031,471354,San Antonio de Pichincha,activo
3032,419893,La Argelia,activo
3033,505891,Calacali,activo
3034,470802,Kennedy,activo
3035,812323,Perucho,activo
3036,204482,Zambiza,activo
3037,914341,Solanda,activo
3038,952789,Mariscal Sucre,activo
3039,175027,San Antonio de Pichincha,activo
3040,416877,Concepción,activo
3041,689753,Gualea,activo
3042,998658,Yaruquí,activo
3043,862898,Kennedy,activo
3044,818259,Gualea,activo
3045,412249,Turubamba,activo
3046,410415,El Quinche,activo
3047,865238,Cochapamba,activo
3048,509349,San Bartolo,activo
3049,521447,Nanegalito,activo
3050,415101,Guangopolo,activo
3051,948461,Calacali,activo
3052,505067,Cumbayá,activo
3053,708818,Cumbayá,activo
3054,991874,Amaguaña,activo
3055,760211,Chillogallo,activo
3056,181252,La Ferroviaria,activo
3057,052550,Tumbaco,activo
3058,058422,Cochapamba,activo
3059,053609,La Ecuatoriana,activo
3060,739543,Calacali,activo
3061,080215,Puengasí,activo
3062,231268,Jipijapa,activo
3063,231963,Chavezpamba,activo
3064,476808,Cochapamba,activo
3065,191762,Atahualpa,activo
3066,415543,Nayon,activo
3067,730615,La Ferroviaria,activo
3068,885343,Chavezpamba,activo
3069,524812,Zambiza,activo
3070,255240,Cochapamba,activo
3071,237337,Calacali,activo
3072,443101,Zambiza,activo
3073,705229,Magdalena,activo
3074,054417,Yaruquí,activo
3075,151307,"Lloa, Nanegal",activo
3076,815286,Píntag,activo
3077,736902,Iñaquito,activo
3078,955438,San Antonio de Pichincha,activo
3079,944114,Comite del Pueblo,activo
3080,114542,Checa,activo
3081,500274,San Juan,activo
3082,501542,Gualea,activo
3083,081682,Zambiza,activo
3084,250053,Chimbacalle,activo
3085,912583,Itchimbia,activo
3086,889161,"La Libertad, La Mena",activo
3087,883361,La Ecuatoriana,activo
3088,543419,Amaguaña,activo
3089,087156,Turubamba,activo
3090,278782,La Ferroviaria,activo
3091,411903,Ponceano,activo
3092,851608,Pomasqui,activo
3093,941076,Concepción,activo
3094,940785,Pacto,activo
3095,991318,Turubamba,activo
3096,196954,Chavezpamba,activo
3097,192106,Tumbaco,activo
3098,179853,Tababela,activo
3099,171571,El Condado,activo
3100,737249,Carcelen,activo
3101,762558,La Argelia,activo
3102,868979,Perucho,activo
3103,238239,Quitumbe,activo
3104,418868,Píntag,activo
3105,632780,El Quinche,activo
3106,183262,Magdalena,activo
3107,119650,Pomasqui,activo
3108,953285,Cotocollao,activo
3109,999215,Calderon,activo
3110,865807,Llano Chico,activo
3111,133266,San Antonio de Pichincha,activo
3112,131154,Pomasqui,activo
3113,232122,San Antonio de Pichincha,activo
3114,206280,Llano Chico,activo
3115,114562,Guangopolo,activo
3116,665185,"Lloa, Nanegal",activo
3117,230848,Centro Historico,activo
3118,993669,Chavezpamba,activo
3119,175911,La Argelia,activo
3120,853407,Cumbayá,activo
3121,201187,Amaguaña,activo
3122,153877,Chimbacalle,activo
3123,862980,"Lloa, Nanegal",activo
3124,171213,Iñaquito,activo
3125,190214,El Condado,activo
3126,730072,La Ferroviaria,activo
3127,447126,San Antonio de Pichincha,activo
3128,270808,Guangopolo,activo
3129,258110,La Ferroviaria,activo
3130,117120,San Jose de Minas,activo
3131,183603,Puembo,activo
3132,197260,Gualea,activo
3133,506016,Puembo,activo
3134,132736,Concepción,activo
3135,887835,Yaruquí,activo
3136,051470,Jipijapa,activo
3137,735993,Píntag,activo
3138,158410,Pomasqui,activo
3139,254416,Kennedy,activo
3140,177275,San Juan,activo
3141,864427,Yaruquí,activo
3142,766625,Chimbacalle,activo
3143,137826,Atahualpa,activo
3144,205199,Zambiza,activo
3145,198765,Gualea,activo
3146,419885,Atahualpa,activo
3147,152011,Tumbaco,activo
3148,544613,El Quinche,activo
3149,195306,Alangasí,activo
3150,442932,Calderon,activo
3151,188465,Cumbayá,activo
3152,138249,Guayllabamba,activo
3153,819120,Tumbaco,activo
3154,114108,Itchimbia,activo
3155,414188,Rumipamba,activo
3156,134177,Ponceano,activo
3157,233767,Atahualpa,activo
3158,154530,Magdalena,activo
3159,761716,El Condado,activo
3160,972094,Cumbayá,activo
3161,207479,Ponceano,activo
3162,053291,Perucho,activo
3163,473880,Zambiza,activo
3164,971363,La Merced,activo
3165,940305,Pifo,activo
3166,541143,Perucho,activo
3167,119870,Ponceano,activo
3168,637945,La Argelia,activo
3169,206040,Tumbaco,activo
3170,116570,El Quinche,activo
3171,976235,Chillogallo,activo
3172,682241,Conocoto,activo
3173,955524,Amaguaña,activo
3174,273277,Chillogallo,activo
3175,685701,Cotocollao,activo
3176,204235,Guayllabamba,activo
3177,523523,Centro Historico,activo
3178,705371,Guangopolo,activo
3179,137214,El Quinche,activo
3180,814795,Chilibulo,activo
3181,669122,La Ecuatoriana,activo
3182,415796,Cochapamba,activo
3183,734304,Itchimbia,activo
3184,972737,Tababela,activo
3185,115853,Carcelen,activo
3186,735511,Yaruquí,activo
3187,135446,Nayon,activo
3188,412462,Comite del Pueblo,activo
3189,811676,Centro Historico,activo
3190,863618,San Antonio de Pichincha,activo
3191,945399,El Quinche,activo
3192,955897,Chillogallo,activo
3193,205308,Atahualpa,activo
3194,476301,Puéllaro,activo
3195,418905,Puéllaro,activo
3196,278555,Cochapamba,activo
3197,157899,Pomasqui,activo
3198,999023,Mariscal Sucre,activo
3199,447222,Centro Historico,activo
3200,471592,Perucho,activo
3201,950085,Kennedy,activo
3202,275717,Concepción,activo
3203,172661,Conocoto,activo
3204,737154,Alangasí,activo
3205,418138,Nanegalito,activo
3206,768451,Carcelen,activo
3207,236651,Kennedy,activo
3208,974345,San Jose de Minas,activo
3209,864421,Centro Historico,activo
3210,085709,"Lloa, Nanegal",activo
3211,976986,Concepción,activo
3212,540148,Nayon,activo
3213,957318,Guamaní,activo
3214,998977,La Ecuatoriana,activo
3215,415131,Itchimbia,activo
3216,448834,Mariscal Sucre,activo
3217,638736,Atahualpa,activo
3218,059544,Píntag,activo
3219,150204,Iñaquito,activo
3220,252365,El Condado,activo
3221,158893,La Ferroviaria,activo
3222,859634,Kennedy,activo
3223,474489,Iñaquito,activo
3224,855897,Magdalena,activo
3225,945924,Centro Historico,activo
3226,665382,Tababela,activo
3227,995592,Guayllabamba,activo
3228,115340,Cochapamba,activo
3229,541084,San Bartolo,activo
3230,701765,Guayllabamba,activo
3231,913762,Jipijapa,activo
3232,767481,Nanegalito,activo
3233,705178,Iñaquito,activo
3234,866077,Itchimbia,activo
3235,880002,Alangasí,activo
3236,701453,"Lloa, Nanegal",activo
3237,114487,Itchimbia,activo
3238,257102,Cumbayá,activo
3239,973072,Kennedy,activo
3240,541987,Itchimbia,activo
3241,204053,Pomasqui,activo
3242,854871,El Condado,activo
3243,688075,San Antonio de Pichincha,activo
3244,272344,Pomasqui,activo
3245,183605,Chillogallo,activo
3246,173261,San Jose de Minas,activo
3247,684283,Iñaquito,activo
3248,660038,Concepción,activo
3249,198531,Iñaquito,activo
3250,700061,Pifo,activo
3251,084629,San Antonio de Pichincha,activo
3252,081604,Nono,activo
3253,944106,Pomasqui,activo
3254,172189,Puéllaro,activo
3255,813835,Solanda,activo
3256,119491,"La Libertad, La Mena",activo
3257,441114,Iñaquito,activo
3258,766457,Carcelen,activo
3259,199670,Cumbayá,activo
3260,112161,Rumipamba,activo
3261,856165,Turubamba,activo
3262,088238,Kennedy,activo
3263,237483,Itchimbia,activo
3264,441838,Concepción,activo
3265,114463,Guamaní,activo
3266,152999,Rumipamba,activo
3267,236412,Rumipamba,activo
3268,150026,Cochapamba,activo
3269,630528,Quitumbe,activo
3270,153995,Pomasqui,activo
3271,701438,Puéllaro,activo
3272,171783,Yaruquí,activo
3273,138291,Solanda,activo
3274,951402,Cumbayá,activo
3275,234159,Puengasí,activo
3276,257046,Pifo,activo
3277,915727,Alangasí,activo
3278,665683,La Merced,activo
3279,858199,Alangasí,activo
3280,150355,La Ferroviaria,activo
3281,172959,Yaruquí,activo
3282,954417,El Condado,activo
3283,819915,Guamaní,activo
3284,883521,Jipijapa,activo
3285,196102,Concepción,activo
3286,880895,Píntag,activo
3287,958735,Cotocollao,activo
3288,135721,Chilibulo,activo
3289,956689,Puengasí,activo
3290,689143,Pomasqui,activo
3291,183424,Chimbacalle,activo
3292,528437,Guayllabamba,activo
3293,234539,Mariscal Sucre,activo
3294,973239,"Lloa, Nanegal",activo
3295,919717,Tababela,activo
3296,686417,Mariscal Sucre,activo
3297,528503,Chimbacalle,activo
3298,207993,Comite del Pueblo,activo
3299,175227,San Jose de Minas,activo
3300,448268,Puéllaro,activo
3301,505346,Cumbayá,activo
3302,524226,Pomasqui,activo
3303,277787,Ponceano,activo
3304,886517,Alangasí,activo
3305,112293,Jipijapa,activo
3306,477802,"La Libertad, La Mena",activo
3307,201345,La Merced,activo
3308,196771,Guayllabamba,activo
3309,520030,Cochapamba,activo
3310,135315,Atahualpa,activo
3311,113440,Yaruquí,activo
3312,737867,Cotocollao,activo
3313,666014,Rumipamba,activo
3314,180053,El Condado,activo
3315,545573,Comite del Pueblo,activo
3316,732452,Pacto,activo
3317,861943,Concepción,activo
3318,502883,Calderon,activo
3319,973834,Atahualpa,activo
3320,180958,Pomasqui,activo
3321,860035,El Quinche,activo
3322,274996,Pifo,activo
3323,440442,Puéllaro,activo
3324,639653,Carcelen,activo
3325,276313,Perucho,activo
3326,990061,Nono,activo
3327,086322,Cotocollao,activo
3328,634739,Centro Historico,activo
3329,150812,Puengasí,activo
3330,175314,Quitumbe,activo
3331,115557,Gualea,activo
3332,524479,Píntag,activo
3333,857418,Conocoto,activo
3334,999243,Zambiza,activo
3335,054732,Itchimbia,activo
3336,972539,San Juan,activo
3337,272714,El Quinche,activo
3338,637908,Pifo,activo
3339,738228,San Antonio de Pichincha,activo
3340,951250,La Argelia,activo
3341,202044,Puéllaro,activo
3342,110578,San Juan,activo
3343,684337,Chavezpamba,activo
3344,685805,Chillogallo,activo
3345,950827,Yaruquí,activo
3346,440538,Conocoto,activo
3347,239082,San Antonio de Pichincha,activo
3348,858428,Chilibulo,activo
3349,817826,Gualea,activo
3350,526631,San Bartolo,activo
3351,271539,Puembo,activo
3352,768352,Chillogallo,activo
3353,479642,San Juan,activo
3354,173082,Amaguaña,activo
3355,270210,Cochapamba,activo
3356,882233,San Juan,activo
3357,050641,Gualea,activo
3358,234517,Amaguaña,activo
3359,970589,Amaguaña,activo
3360,541058,"Lloa, Nanegal",activo
3361,254207,Ponceano,activo
3362,114991,Tababela,activo
3363,188175,La Ferroviaria,activo
3364,663415,Chillogallo,activo
3365,990695,El Condado,activo
3366,410711,Puengasí,activo
3367,233598,San Bartolo,activo
3368,526546,Solanda,activo
3369,700674,Tababela,activo
3370,977254,Puembo,activo
3371,852897,Píntag,activo
3372,054528,Rumipamba,activo
3373,956882,Calacali,activo
3374,255802,La Merced,activo
3375,681760,El Quinche,activo
3376,707794,La Argelia,activo
3377,230185,Cumbayá,activo
3378,189775,Chimbacalle,activo
3379,051539,La Merced,activo
3380,634449,Atahualpa,activo
3381,112420,Nayon,activo
3382,662059,Pacto,activo
3383,136337,Tumbaco,activo
3384,665744,Perucho,activo
3385,051539,Solanda,activo
3386,762053,La Merced,activo
3387,153301,Pacto,activo
3388,943374,Guayllabamba,activo
3389,209387,Carcelen,activo
3390,195787,Guamaní,activo
3391,730705,Calderon,activo
3392,866758,San Bartolo,activo
3393,545726,Guayllabamba,activo
3394,171128,Gualea,activo
3395,157031,Mariscal Sucre,activo
3396,056689,Tababela,activo
3397,702634,San Juan,activo
3398,183137,Jipijapa,activo
3399,184947,Carcelen,activo
3400,688812,Gualea,activo
3401,117936,Magdalena,activo
3402,703401,Perucho,activo
3403,738238,Tababela,activo
3404,914300,El Condado,activo
3405,053845,Chavezpamba,activo
3406,760274,Kennedy,activo
3407,477921,Calderon,activo
3408,540673,Cochapamba,activo
3409,477412,Guangopolo,activo
3410,815749,Itchimbia,activo
3411,206515,Iñaquito,activo
3412,191679,Amaguaña,activo
3413,915012,Calderon,activo
3414,734914,Yaruquí,activo
3415,175432,Kennedy,activo
3416,524380,Guamaní,activo
3417,272873,Concepción,activo
3418,051596,Guamaní,activo
3419,056034,La Merced,activo
3420,637286,Solanda,activo
3421,990901,Guayllabamba,activo
3422,919969,Checa,activo
3423,443267,Píntag,activo
3424,139110,Ponceano,activo
3425,171986,Rumipamba,activo
3426,708759,Pacto,activo
3427,548693,Amaguaña,activo
3428,768669,Rumipamba,activo
3429,959386,Iñaquito,activo
3430,131059,Carcelen,activo
3431,177477,Calacali,activo
3432,258391,Chavezpamba,activo
3433,056778,La Merced,activo
3434,275057,Jipijapa,activo
3435,688147,Conocoto,activo
3436,942734,Cumbayá,activo
3437,086209,Rumipamba,activo
3438,114881,Jipijapa,activo
3439,947695,Yaruquí,activo
3440,977104,Cumbayá,activo
3441,684576,Puéllaro,activo
3442,080528,Quitumbe,activo
3443,479480,Pomasqui,activo
3444,418871,Puengasí,activo
3445,419484,Puéllaro,activo
3446,158315,Concepción,activo
3447,947491,La Ecuatoriana,activo
3448,479282,Gualea,activo
3449,633825,Jipijapa,activo
3450,951392,San Bartolo,activo
3451,541274,Calderon,activo
3452,735037,Guayllabamba,activo
3453,869313,Quitumbe,activo
3454,257766,Nayon,activo
3455,549931,Calacali,activo
3456,182764,Itchimbia,activo
3457,665509,San Juan,activo
3458,444220,San Antonio de Pichincha,activo
3459,171592,"Lloa, Nanegal",activo
3460,171195,Cumbayá,activo
3461,413705,Atahualpa,activo
3462,119963,Chimbacalle,activo
3463,528664,Ponceano,activo
3464,665010,Chillogallo,activo
3465,131326,Píntag,activo
3466,910028,San Bartolo,activo
3467,472254,Nono,activo
3468,854065,Magdalena,activo
3469,884897,Perucho,activo
3470,548152,Tumbaco,activo
3471,201500,La Ecuatoriana,activo
3472,997164,Gualea,activo
3473,239531,La Merced,activo
3474,152817,La Ecuatoriana,activo
3475,080566,Llano Chico,activo
3476,448421,Atahualpa,activo
3477,884469,Chilibulo,activo
3478,196154,San Bartolo,activo
3479,707896,Puéllaro,activo
3480,470275,Calderon,activo
3481,197070,Conocoto,activo
3482,479393,Calderon,activo
3483,189021,Pomasqui,activo
3484,137828,Solanda,activo
3485,955445,San Antonio de Pichincha,activo
3486,682822,Turubamba,activo
3487,634507,Chimbacalle,activo
3488,811897,Checa,activo
3489,198052,La Ferroviaria,activo
3490,479748,Nanegalito,activo
3491,734625,Chavezpamba,activo
3492,816105,Concepción,activo
3493,057608,Yaruquí,activo
3494,203056,Calacali,activo
3495,705734,Quitumbe,activo
3496,505235,La Ecuatoriana,activo
3497,501108,Guangopolo,activo
3498,686501,Kennedy,activo
3499,991077,San Bartolo,activo
3500,973257,Conocoto,activo
3501,054757,San Juan,activo
3502,885121,Chillogallo,activo
3503,973138,Concepción,activo
3504,084398,Ponceano,activo
3505,199642,Chilibulo,activo
3506,130462,El Quinche,activo
3507,681928,Atahualpa,activo
3508,136063,Guangopolo,activo
3509,133408,Carcelen,activo
3510,523421,Píntag,activo
3511,050388,Iñaquito,activo
3512,478580,La Argelia,activo
3513,139096,Chimbacalle,activo
3514,270147,Atahualpa,activo
3515,186143,Guamaní,activo
3516,419062,Quitumbe,activo
3517,998805,San Jose de Minas,activo
3518,976406,La Merced,activo
3519,975697,Rumipamba,activo
3520,417836,Cochapamba,activo
3521,199493,Pomasqui,activo
3522,254271,Gualea,activo
3523,470666,Yaruquí,activo
3524,154812,Solanda,activo
3525,053085,Guangopolo,activo
3526,950472,Calacali,activo
3527,541277,Rumipamba,activo
3528,859836,Alangasí,activo
3529,541887,Nono,activo
3530,059256,Píntag,activo
3531,446128,Cumbayá,activo
3532,252271,Turubamba,activo
3533,441583,Cumbayá,activo
3534,272811,Cumbayá,activo
3535,544172,Comite del Pueblo,activo
3536,203156,Iñaquito,activo
3537,477762,Turubamba,activo
3538,173567,Pomasqui,activo
3539,889529,Pomasqui,activo
3540,810562,Jipijapa,activo
3541,522877,Chimbacalle,activo
3542,135180,San Juan,activo
3543,082882,Gualea,activo
3544,114722,Rumipamba,activo
3545,548912,Puéllaro,activo
3546,479239,Jipijapa,activo
3547,412952,Rumipamba,activo
3548,857730,San Bartolo,activo
3549,200453,Guangopolo,activo
3550,735396,Cotocollao,activo
3551,188831,Rumipamba,activo
3552,707660,Llano Chico,activo
3553,207384,Calderon,activo
3554,543921,Iñaquito,activo
3555,667942,Pacto,activo
3556,159286,Carcelen,activo
3557,082277,Jipijapa,activo
3558,158763,Itchimbia,activo
3559,973891,Pacto,activo
3560,176391,Puéllaro,activo
3561,957361,Pifo,activo
3562,111966,Iñaquito,activo
3563,475506,Quitumbe,activo
3564,975324,La Merced,activo
3565,193602,Tababela,activo
3566,187081,Cotocollao,activo
3567,705314,Nayon,activo
3568,545488,Amaguaña,activo
3569,181018,Pifo,activo
3570,630622,Centro Historico,activo
3571,415147,Puengasí,activo
3572,680038,Magdalena,activo
3573,868332,"Lloa, Nanegal",activo
3574,941266,Turubamba,activo
3575,055593,Puengasí,activo
3576,689550,Pacto,activo
3577,529789,Tababela,activo
3578,523327,Puembo,activo
3579,524590,Concepción,activo
3580,952173,Comite del Pueblo,activo
3581,273207,"Lloa, Nanegal",activo
3582,137306,La Ferroviaria,activo
3583,548647,Itchimbia,activo
3584,253760,San Jose de Minas,activo
3585,668260,San Antonio de Pichincha,activo
3586,501713,Perucho,activo
3587,174855,Chillogallo,activo
3588,449305,Guangopolo,activo
3589,504743,El Condado,activo
3590,541599,Píntag,activo
3591,768019,Calacali,activo
3592,274020,Mariscal Sucre,activo
3593,863218,Iñaquito,activo
